school_name,standard_name,province,city,is_985,is_211,is_double_first_class,school_type,ownership,education_level,source
四川文化产业职业学院,四川文化产业职业学院,四川,成都市,0,0,0,综合,公办,专科,manual_seed
甘肃农业职业技术学院,甘肃农业职业技术学院,甘肃,兰州市,0,0,0,农林,公办,专科,manual_seed
湖南邮电职业技术学院,湖南邮电职业技术学院,湖南,长沙市,0,0,0,理工,公办,专科,manual_seed
辽宁轨道交通职业学院,辽宁轨道交通职业学院,辽宁,沈阳市,0,0,0,理工,公办,专科,manual_seed
广西英华国际职业学院,广西英华国际职业学院,广西,钦州市,0,0,0,综合,民办,专科,manual_seed
保险职业学院,保险职业学院,湖南,长沙市,0,0,0,财经,公办,专科,manual_seed
大连商务职业学院,大连商务职业学院,辽宁,大连市,0,0,0,财经,民办,专科,manual_seed
云南锡业职业技术学院,云南锡业职业技术学院,云南,红河哈尼族彝族自治州,0,0,0,综合,公办,专科,manual_seed
辽宁地质工程职业学院,辽宁地质工程职业学院,辽宁,丹东市,0,0,0,理工,公办,专科,manual_seed
重庆公共运输职业学院,重庆公共运输职业学院,重庆,江津区,0,0,0,理工,民办,专科,manual_seed
江西枫林涉外经贸职业学院,江西枫林涉外经贸职业学院,江西,九江市,0,0,0,综合,民办,专科,manual_seed
重庆交通职业学院,重庆交通职业学院,重庆,江津区,0,0,0,理工,民办,专科,manual_seed
江西应用工程职业学院,江西应用工程职业学院,江西,萍乡市,0,0,0,理工,公办,专科,manual_seed
常州机电职业技术学院,常州机电职业技术学院,江苏,常州,0,0,0,理工,公办,专科,manual_seed
忻州职业技术学院,忻州职业技术学院,山西,忻州市,0,0,0,综合,公办,专科,manual_seed
池州职业技术学院,池州职业技术学院,安徽,池州市,0,0,0,理工,公办,专科,manual_seed
甘肃工业职业技术学院,甘肃工业职业技术学院,甘肃,天水市,0,0,0,理工,公办,专科,manual_seed
上海城建职业学院,上海城建职业学院,上海,杨浦区,0,0,0,综合,公办,专科,manual_seed
安庆医药高等专科学校,安庆医药高等专科学校,安徽,安庆市,0,0,0,医药,公办,专科,manual_seed
安徽扬子职业技术学院,安徽扬子职业技术学院,安徽,芜湖市,0,0,0,综合,民办,专科,manual_seed
湘南幼儿师范高等专科学校,湘南幼儿师范高等专科学校,湖南,郴州市,0,0,0,师范,公办,专科,manual_seed
保山中医药高等专科学校,保山中医药高等专科学校,云南,保山市,0,0,0,医药,公办,专科,manual_seed
厦门软件职业技术学院,厦门软件职业技术学院,福建,厦门市,0,0,0,理工,民办,专科,manual_seed
山东轻工职业学院,山东轻工职业学院,山东,淄博市,0,0,0,理工,公办,专科,manual_seed
大理农林职业技术学院,大理农林职业技术学院,云南,大理白族自治州,0,0,0,综合 农林,公办,专科,manual_seed
山西机电职业技术学院,山西机电职业技术学院,山西,长治市,0,0,0,理工,公办,专科,manual_seed
哈密职业技术学院,哈密职业技术学院,新疆,哈密地区,0,0,0,理工,公办,专科,manual_seed
河南护理职业学院,河南护理职业学院,河南,安阳市,0,0,0,医药,公办,专科,manual_seed
黑龙江林业职业技术学院,黑龙江林业职业技术学院,黑龙江,牡丹江市,0,0,0,农林,公办,专科,manual_seed
贵州工业职业技术学院,贵州工业职业技术学院,贵州,贵阳市,0,0,0,理工,公办,专科,manual_seed
茂名职业技术学院,茂名职业技术学院,广东,茂名市,0,0,0,理工,公办,专科,manual_seed
安徽长江职业学院,安徽长江职业学院,安徽,合肥市,0,0,0,综合,民办,专科,manual_seed
太原城市职业技术学院,太原城市职业技术学院,山西,太原市,0,0,0,综合,公办,专科,manual_seed
山西旅游职业学院,山西旅游职业学院,山西,太原市,0,0,0,语言,公办,专科,manual_seed
上海工商职业技术学院,上海工商职业技术学院,上海,嘉定区,0,0,0,综合,民办,专科,manual_seed
河北劳动关系职业学院,河北劳动关系职业学院,河北,石家庄,0,0,0,综合,公办,专科,manual_seed
冀中职业学院,冀中职业学院,河北,保定市,0,0,0,理工,公办,专科,manual_seed
武汉科技职业学院,武汉科技职业学院,湖北,武汉市,0,0,0,综合,民办,专科,manual_seed
河南工业和信息化职业学院,河南工业和信息化职业学院,河南,焦作市,0,0,0,理工,公办,专科,manual_seed
满洲里俄语职业学院,满洲里俄语职业学院,内蒙古,呼伦贝尔市,0,0,0,语言,公办,专科,manual_seed
福建农业职业技术学院,福建农业职业技术学院,福建,福州市,0,0,0,农林,公办,专科,manual_seed
郑州幼儿师范高等专科学校,郑州幼儿师范高等专科学校,河南,郑州市,0,0,0,师范,公办,专科,manual_seed
陕西艺术职业学院,陕西艺术职业学院,陕西,西安市,0,0,0,艺术,公办,专科,manual_seed
湖南三一工业职业技术学院,湖南三一工业职业技术学院,湖南,长沙市,0,0,0,理工,民办,专科,manual_seed
眉山职业技术学院,眉山职业技术学院,四川,眉山市,0,0,0,综合,公办,专科,manual_seed
海南政法职业学院,海南政法职业学院,海南,海口市,0,0,0,政法,公办,专科,manual_seed
新疆应用职业技术学院,新疆应用职业技术学院,新疆,伊犁哈萨克自治州,0,0,0,理工,公办,专科,manual_seed
洛阳科技职业学院,洛阳科技职业学院,河南,洛阳市,0,0,0,综合,民办,专科,manual_seed
合肥信息技术职业学院,合肥信息技术职业学院,安徽,合肥市,0,0,0,理工,民办,专科,manual_seed
内蒙古工业职业学院,内蒙古工业职业学院,内蒙古,呼和浩特市,0,0,0,综合,民办,专科,manual_seed
山东文化产业职业学院,山东文化产业职业学院,山东,青岛市,0,0,0,综合,民办,专科,manual_seed
云南国土资源职业学院,云南国土资源职业学院,云南,昆明市,0,0,0,理工,公办,专科,manual_seed
衡水职业技术学院,衡水职业技术学院,河北,衡水市,0,0,0,综合,公办,专科,manual_seed
青海交通职业技术学院,青海交通职业技术学院,青海,西宁市,0,0,0,理工,公办,专科,manual_seed
广西经贸职业技术学院,广西经贸职业技术学院,广西,南宁市,0,0,0,财经,公办,专科,manual_seed
福建林业职业技术学院,福建林业职业技术学院,福建,南平市,0,0,0,农林,公办,专科,manual_seed
酒泉职业技术学院,酒泉职业技术学院,甘肃,酒泉市,0,0,0,综合,公办,专科,manual_seed
辽宁金融职业学院,辽宁金融职业学院,辽宁,沈阳市,0,0,0,财经,公办,专科,manual_seed
厦门华天涉外职业技术学院,厦门华天涉外职业技术学院,福建,厦门市,0,0,0,综合,民办,专科,manual_seed
山西戏剧职业学院,山西戏剧职业学院,山西,太原市,0,0,0,艺术,公办,专科,manual_seed
无锡城市职业技术学院,无锡城市职业技术学院,江苏,无锡,0,0,0,综合,公办,专科,manual_seed
安徽警官职业学院,安徽警官职业学院,安徽,合肥市,0,0,0,政法,公办,专科,manual_seed
哈尔滨铁道职业技术学院,哈尔滨铁道职业技术学院,黑龙江,哈尔滨市,0,0,0,理工,公办,专科,manual_seed
湖北艺术职业学院,湖北艺术职业学院,湖北,武汉市,0,0,0,艺术,公办,专科,manual_seed
四川汽车职业技术学院,四川汽车职业技术学院,四川,绵阳市,0,0,0,理工,民办,专科,manual_seed
郑州旅游职业学院,郑州旅游职业学院,河南,郑州市,0,0,0,其他,公办,专科,manual_seed
山西国际商务职业学院,山西国际商务职业学院,山西,太原市,0,0,0,财经,公办,专科,manual_seed
江西新能源科技职业学院,江西新能源科技职业学院,江西,新余市,0,0,0,综合,民办,专科,manual_seed
绍兴职业技术学院,绍兴职业技术学院,浙江,绍兴市,0,0,0,理工,民办,专科,manual_seed
湖南九嶷职业技术学院,湖南九嶷职业技术学院,湖南,永州市,0,0,0,综合,公办,专科,manual_seed
重庆能源职业学院,重庆能源职业学院,重庆,江津区,0,0,0,理工,民办,专科,manual_seed
昌吉职业技术学院,昌吉职业技术学院,新疆,昌吉回族自治州,0,0,0,理工,公办,专科,manual_seed
辽宁理工职业大学,辽宁理工职业大学,辽宁,锦州市,0,0,0,理工,民办,本科,manual_seed
辽宁理工职业学院,辽宁理工职业学院,辽宁,锦州市,0,0,0,理工,民办,本科,manual_seed
黔南民族职业技术学院,黔南民族职业技术学院,贵州,黔南布依族苗族自治州,0,0,0,综合,公办,专科,manual_seed
烟台汽车工程职业学院,烟台汽车工程职业学院,山东,烟台市,0,0,0,理工,公办,专科,manual_seed
青岛港湾职业技术学院,青岛港湾职业技术学院,山东,青岛市,0,0,0,理工,公办,专科,manual_seed
重庆财经职业学院,重庆财经职业学院,重庆,永川区,0,0,0,财经,公办,专科,manual_seed
山西财贸职业技术学院,山西财贸职业技术学院,山西,太原市,0,0,0,财经,公办,专科,manual_seed
河北艺术职业学院,河北艺术职业学院,河北,石家庄,0,0,0,艺术,公办,专科,manual_seed
安徽工业职业技术学院,安徽工业职业技术学院,安徽,铜陵市,0,0,0,理工,公办,专科,manual_seed
杭州职业技术学院,杭州职业技术学院,浙江,杭州市,0,0,0,综合,公办,专科,manual_seed
宁夏财经职业技术学院,宁夏财经职业技术学院,宁夏,银川市,0,0,0,财经,公办,专科,manual_seed
三亚航空旅游职业学院,三亚航空旅游职业学院,海南,三亚市,0,0,0,理工,民办,专科,manual_seed
西双版纳职业技术学院,西双版纳职业技术学院,云南,西双版纳傣族自治州,0,0,0,综合,公办,专科,manual_seed
湖南食品药品职业学院,湖南食品药品职业学院,湖南,长沙市,0,0,0,医药,公办,专科,manual_seed
泉州幼儿师范高等专科学校,泉州幼儿师范高等专科学校,福建,泉州市,0,0,0,师范,公办,专科,manual_seed
哈尔滨职业技术学院,哈尔滨职业技术学院,黑龙江,哈尔滨市,0,0,0,综合,公办,专科,manual_seed
云南三鑫职业技术学院,云南三鑫职业技术学院,云南,文山壮族苗族自治州,0,0,0,理工,民办,专科,manual_seed
马鞍山师范高等专科学校,马鞍山师范高等专科学校,安徽,马鞍山市,0,0,0,师范,公办,专科,manual_seed
内蒙古民族幼儿师范高等专科学校,内蒙古民族幼儿师范高等专科学校,内蒙古,鄂尔多斯市,0,0,0,师范 民族,公办,专科,manual_seed
山东旅游职业学院,山东旅游职业学院,山东,济南市,0,0,0,财经,公办,专科,manual_seed
四川文化传媒职业学院,四川文化传媒职业学院,四川,成都市,0,0,0,综合,民办,专科,manual_seed
上饶职业技术学院,上饶职业技术学院,江西,上饶市,0,0,0,理工,公办,专科,manual_seed
上海工会管理职业学院,上海工会管理职业学院,上海,奉贤区,0,0,0,综合,公办,专科,manual_seed
苏州信息职业技术学院,苏州信息职业技术学院,江苏,苏州,0,0,0,综合,公办,专科,manual_seed
哈尔滨幼儿师范高等专科学校,哈尔滨幼儿师范高等专科学校,黑龙江,哈尔滨市,0,0,0,师范,公办,专科,manual_seed
山东外贸职业学院,山东外贸职业学院,山东,青岛市,0,0,0,财经,公办,专科,manual_seed
万博科技职业学院,万博科技职业学院,安徽,合肥市,0,0,0,综合,民办,专科,manual_seed
新疆铁道职业技术学院,新疆铁道职业技术学院,新疆,乌鲁木齐市,0,0,0,理工,公办,专科,manual_seed
上海东海职业技术学院,上海东海职业技术学院,上海,闵行区,0,0,0,综合,民办,专科,manual_seed
硅湖职业技术学院,硅湖职业技术学院,江苏,苏州,0,0,0,理工,民办,专科,manual_seed
泊头职业学院,泊头职业学院,河北,沧州市,0,0,0,综合,公办,专科,manual_seed
上海电子信息职业技术学院,上海电子信息职业技术学院,上海,奉贤区,0,0,0,理工,公办,专科,manual_seed
济南幼儿师范高等专科学校,济南幼儿师范高等专科学校,山东,济南市,0,0,0,师范,公办,专科,manual_seed
江西信息应用职业技术学院,江西信息应用职业技术学院,江西,南昌市,0,0,0,理工,公办,专科,manual_seed
汕尾职业技术学院,汕尾职业技术学院,广东,汕尾市,0,0,0,综合,公办,专科,manual_seed
浙江邮电职业技术学院,浙江邮电职业技术学院,浙江,绍兴市,0,0,0,理工,公办,专科,manual_seed
浙江特殊教育职业学院,浙江特殊教育职业学院,浙江,杭州市,0,0,0,其他,公办,专科,manual_seed
合肥经济技术职业学院,合肥经济技术职业学院,安徽,合肥市,0,0,0,财经,民办,专科,manual_seed
山东艺术设计职业学院,山东艺术设计职业学院,山东,济南市,0,0,0,艺术,民办,专科,manual_seed
苏州工业职业技术学院,苏州工业职业技术学院,江苏,苏州,0,0,0,理工,公办,专科,manual_seed
东营科技职业学院,东营科技职业学院,山东,东营市,0,0,0,综合,民办,专科,manual_seed
上海济光职业技术学院,上海济光职业技术学院,上海,宝山区,0,0,0,综合,民办,专科,manual_seed
上海民远职业技术学院,上海民远职业技术学院,上海,浦东新区,0,0,0,财经,民办,专科,manual_seed
北京劳动保障职业学院,北京劳动保障职业学院,北京,朝阳区,0,0,0,理工,公办,专科,manual_seed
巴中职业技术学院,巴中职业技术学院,四川,巴中市,0,0,0,综合,民办,专科,manual_seed
安徽卫生健康职业学院,安徽卫生健康职业学院,安徽,池州市,0,0,0,综合,公办,专科,manual_seed
湖北财税职业学院,湖北财税职业学院,湖北,武汉市,0,0,0,财经,公办,专科,manual_seed
辽宁医药职业学院,辽宁医药职业学院,辽宁,沈阳市,0,0,0,医药,公办,专科,manual_seed
上海工艺美术职业学院,上海工艺美术职业学院,上海,嘉定区,0,0,0,艺术,公办,专科,manual_seed
宜春幼儿师范高等专科学校,宜春幼儿师范高等专科学校,江西,宜春市,0,0,0,师范,公办,专科,manual_seed
辽宁铁道职业技术学院,辽宁铁道职业技术学院,辽宁,锦州市,0,0,0,理工,公办,专科,manual_seed
贵州职业技术学院,贵州职业技术学院,贵州,贵阳市,0,0,0,综合,公办,专科,manual_seed
上海农林职业技术学院,上海农林职业技术学院,上海,松江区,0,0,0,农林,公办,专科,manual_seed
桐城师范高等专科学校,桐城师范高等专科学校,安徽,安庆市,0,0,0,师范,公办,专科,manual_seed
甘肃机电职业技术学院,甘肃机电职业技术学院,甘肃,天水市,0,0,0,理工,公办,专科,manual_seed
安徽审计职业学院,安徽审计职业学院,安徽,合肥市,0,0,0,财经,公办,专科,manual_seed
拉萨师范高等专科学校,拉萨师范高等专科学校,西藏,拉萨市,0,0,0,师范,公办,专科,manual_seed
广西科技职业学院,广西科技职业学院,广西,崇左市,0,0,0,理工,民办,专科,manual_seed
厦门兴才职业技术学院,厦门兴才职业技术学院,福建,厦门市,0,0,0,综合,民办,专科,manual_seed
厦门南洋职业学院,厦门南洋职业学院,福建,厦门市,0,0,0,综合,民办,专科,manual_seed
贵州建设职业技术学院,贵州建设职业技术学院,贵州,贵阳市,0,0,0,理工,公办,专科,manual_seed
青岛职业技术学院,青岛职业技术学院,山东,青岛市,0,0,0,综合,公办,专科,manual_seed
云南机电职业技术学院,云南机电职业技术学院,云南,昆明市,0,0,0,理工,公办,专科,manual_seed
河北正定师范高等专科学校,河北正定师范高等专科学校,河北,石家庄,0,0,0,综合,公办,专科,manual_seed
辽宁轻工职业学院,辽宁轻工职业学院,辽宁,大连市,0,0,0,其他,公办,专科,manual_seed
广西国际商务职业技术学院,广西国际商务职业技术学院,广西,南宁市,0,0,0,财经,公办,专科,manual_seed
辽宁广告职业学院,辽宁广告职业学院,辽宁,沈阳市,0,0,0,艺术,民办,专科,manual_seed
江西泰豪动漫职业学院,江西泰豪动漫职业学院,江西,南昌市,0,0,0,综合,民办,专科,manual_seed
重庆旅游职业学院,重庆旅游职业学院,重庆,黔江区,0,0,0,财经,公办,专科,manual_seed
北京科技经营管理学院,北京科技经营管理学院,北京,昌平区,0,0,0,财经,民办,专科,manual_seed
伊犁职业技术学院,伊犁职业技术学院,新疆,伊犁哈萨克自治州,0,0,0,农林,公办,专科,manual_seed
贵阳幼儿师范高等专科学校,贵阳幼儿师范高等专科学校,贵州,贵阳市,0,0,0,师范,公办,专科,manual_seed
苏州卫生职业技术学院,苏州卫生职业技术学院,江苏,苏州,0,0,0,医药,公办,专科,manual_seed
北京信息职业技术学院,北京信息职业技术学院,北京,朝阳区,0,0,0,理工,公办,专科,manual_seed
长春信息技术职业学院,长春信息技术职业学院,吉林,长春市,0,0,0,理工,民办,专科,manual_seed
山西警官职业学院,山西警官职业学院,山西,太原市,0,0,0,政法,公办,专科,manual_seed
赤峰职业技术学院,赤峰职业技术学院,内蒙古,赤峰市,0,0,0,综合,民办,专科,manual_seed
长春医学高等专科学校,长春医学高等专科学校,吉林,长春市,0,0,0,医药,公办,专科,manual_seed
北京交通职业技术学院,北京交通职业技术学院,北京,昌平区,0,0,0,理工,公办,专科,manual_seed
河南应用技术职业学院,河南应用技术职业学院,河南,郑州市,0,0,0,综合,公办,专科,manual_seed
郑州工业安全职业学院,郑州工业安全职业学院,河南,郑州市,0,0,0,理工,公办,专科,manual_seed
广东舞蹈戏剧职业学院,广东舞蹈戏剧职业学院,广东,广州市,0,0,0,艺术,公办,专科,manual_seed
铜川职业技术学院,铜川职业技术学院,陕西,铜川市,0,0,0,综合,公办,专科,manual_seed
北海职业学院,北海职业学院,广西,北海市,0,0,0,综合,公办,专科,manual_seed
重庆轻工职业学院,重庆轻工职业学院,重庆,九龙坡区,0,0,0,理工,民办,专科,manual_seed
甘肃建筑职业技术学院,甘肃建筑职业技术学院,甘肃,兰州市,0,0,0,理工,公办,专科,manual_seed
山西青年职业学院,山西青年职业学院,山西,太原市,0,0,0,综合,公办,专科,manual_seed
川北幼儿师范高等专科学校,川北幼儿师范高等专科学校,四川,广元市,0,0,0,理工,公办,专科,manual_seed
漯河食品职业学院,漯河食品职业学院,河南,漯河市,0,0,0,综合,民办,专科,manual_seed
甘肃钢铁职业技术学院,甘肃钢铁职业技术学院,甘肃,嘉峪关,0,0,0,理工,公办,专科,manual_seed
郑州财税金融职业学院,郑州财税金融职业学院,河南,郑州市,0,0,0,财经,公办,专科,manual_seed
重庆应用技术职业学院,重庆应用技术职业学院,重庆,合川区,0,0,0,综合,民办,专科,manual_seed
石家庄科技职业学院,石家庄科技职业学院,河北,石家庄,0,0,0,理工,民办,专科,manual_seed
湖北幼儿师范高等专科学校,湖北幼儿师范高等专科学校,湖北,武汉市,0,0,0,师范,公办,专科,manual_seed
安徽林业职业技术学院,安徽林业职业技术学院,安徽,合肥市,0,0,0,农林,公办,专科,manual_seed
新疆天山职业技术大学,新疆天山职业技术大学,新疆,乌鲁木齐市,0,0,0,理工,民办,本科,manual_seed
贵阳护理职业学院,贵阳护理职业学院,贵州,贵阳市,0,0,0,医药,公办,专科,manual_seed
贵阳康养职业大学,贵阳康养职业大学,贵州,贵阳市,0,0,0,医药,公办,专科,manual_seed
贵州师范大学求是学院,贵州师范大学求是学院,贵州,贵阳市,0,0,0,医药,公办,专科,manual_seed
河北女子职业技术学院,河北女子职业技术学院,河北,石家庄,0,0,0,语言,公办,专科,manual_seed
山西艺术职业学院,山西艺术职业学院,山西,太原市,0,0,0,艺术,公办,专科,manual_seed
辽宁城市建设职业技术学院,辽宁城市建设职业技术学院,辽宁,沈阳市,0,0,0,理工,公办,专科,manual_seed
郑州商贸旅游职业学院,郑州商贸旅游职业学院,河南,郑州市,0,0,0,其他,民办,专科,manual_seed
宁夏工业职业学院,宁夏工业职业学院,宁夏,银川市,0,0,0,理工,公办,专科,manual_seed
泉州海洋职业学院,泉州海洋职业学院,福建,泉州市,0,0,0,理工,民办,专科,manual_seed
山西体育职业学院,山西体育职业学院,山西,太原市,0,0,0,体育,公办,专科,manual_seed
云南农业职业技术学院,云南农业职业技术学院,云南,昆明市,0,0,0,农林,公办,专科,manual_seed
广西演艺职业学院,广西演艺职业学院,广西,南宁市,0,0,0,艺术,民办,专科,manual_seed
山西林业职业技术学院,山西林业职业技术学院,山西,太原市,0,0,0,农林,公办,专科,manual_seed
甘肃卫生职业学院,甘肃卫生职业学院,甘肃,兰州市,0,0,0,医药,公办,专科,manual_seed
湖南司法警官职业学院,湖南司法警官职业学院,湖南,长沙市,0,0,0,政法,公办,专科,manual_seed
泉州华光职业学院,泉州华光职业学院,福建,泉州市,0,0,0,综合,民办,专科,manual_seed
上海医药高等专科学校,上海医药高等专科学校,上海,浦东新区,0,0,0,医药,公办,专科,manual_seed
徐州幼儿师范高等专科学校,徐州幼儿师范高等专科学校,江苏,徐州,0,0,0,师范,公办,专科,manual_seed
天津石油职业技术学院,天津石油职业技术学院,天津,静海区,0,0,0,理工,公办,专科,manual_seed
宁夏警官职业学院,宁夏警官职业学院,宁夏,银川市,0,0,0,政法,公办,专科,manual_seed
山西金融职业学院,山西金融职业学院,山西,太原市,0,0,0,财经,公办,专科,manual_seed
天津商务职业学院,天津商务职业学院,天津,津南区,0,0,0,财经,公办,专科,manual_seed
天津艺术职业学院,天津艺术职业学院,天津,河东区,0,0,0,艺术,公办,专科,manual_seed
重庆科创职业学院,重庆科创职业学院,重庆,永川区,0,0,0,综合,民办,专科,manual_seed
重庆商务职业学院,重庆商务职业学院,重庆,沙坪坝区,0,0,0,财经,公办,专科,manual_seed
山西轻工职业技术学院,山西轻工职业技术学院,山西,太原市,0,0,0,理工,公办,专科,manual_seed
闽北职业技术学院,闽北职业技术学院,福建,南平市,0,0,0,综合,公办,专科,manual_seed
重庆城市职业学院,重庆城市职业学院,重庆,永川区,0,0,0,综合,公办,专科,manual_seed
罗定职业技术学院,罗定职业技术学院,广东,云浮市,0,0,0,综合,公办,专科,manual_seed
湖北科技职业学院,湖北科技职业学院,湖北,武汉市,0,0,0,综合,公办,专科,manual_seed
安徽艺术职业学院,安徽艺术职业学院,安徽,合肥市,0,0,0,艺术,公办,专科,manual_seed
四川财经职业学院,四川财经职业学院,四川,成都市,0,0,0,财经,公办,专科,manual_seed
安徽公安职业学院,安徽公安职业学院,安徽,合肥市,0,0,0,政法,公办,专科,manual_seed
湖南石油化工职业技术学院,湖南石油化工职业技术学院,湖南,岳阳市,0,0,0,理工,公办,专科,manual_seed
浙江交通职业技术学院,浙江交通职业技术学院,浙江,杭州市,0,0,0,理工,公办,专科,manual_seed
明达职业技术学院,明达职业技术学院,江苏,盐城,0,0,0,综合,民办,专科,manual_seed
湖南软件职业学院,湖南软件职业学院,湖南,湘潭市,0,0,0,理工,民办,专科,manual_seed
景德镇陶瓷职业技术学院,景德镇陶瓷职业技术学院,江西,景德镇,0,0,0,理工,民办,专科,manual_seed
北京戏曲艺术职业学院,北京戏曲艺术职业学院,北京,丰台区,0,0,0,艺术,公办,专科,manual_seed
山西药科职业学院,山西药科职业学院,山西,太原市,0,0,0,医药,公办,专科,manual_seed
云南司法警官职业学院,云南司法警官职业学院,云南,昆明市,0,0,0,政法,公办,专科,manual_seed
天门职业学院,天门职业学院,湖北,省直辖市,0,0,0,综合,公办,专科,manual_seed
内蒙古北方职业技术学院,内蒙古北方职业技术学院,内蒙古,呼和浩特市,0,0,0,综合,民办,专科,manual_seed
无锡科技职业学院,无锡科技职业学院,江苏,无锡,0,0,0,理工,公办,专科,manual_seed
湖南工艺美术职业学院,湖南工艺美术职业学院,湖南,益阳市,0,0,0,艺术,公办,专科,manual_seed
山东司法警官职业学院,山东司法警官职业学院,山东,济南市,0,0,0,政法,公办,专科,manual_seed
安徽新闻出版职业技术学院,安徽新闻出版职业技术学院,安徽,合肥市,0,0,0,理工,公办,专科,manual_seed
黔南民族幼儿师范高等专科学校,黔南民族幼儿师范高等专科学校,贵州,黔南布依族苗族自治州,0,0,0,师范,公办,专科,manual_seed
重庆传媒职业学院,重庆传媒职业学院,重庆,铜梁区,0,0,0,理工,民办,专科,manual_seed
合肥科技职业学院,合肥科技职业学院,安徽,合肥市,0,0,0,理工,民办,专科,manual_seed
铜仁幼儿师范高等专科学校,铜仁幼儿师范高等专科学校,贵州,铜仁市,0,0,0,师范,公办,专科,manual_seed
天津城市职业学院,天津城市职业学院,天津,河东区,0,0,0,综合,公办,专科,manual_seed
湖南电气职业技术学院,湖南电气职业技术学院,湖南,湘潭市,0,0,0,综合,公办,专科,manual_seed
长春汽车工业高等专科学校,长春汽车工业高等专科学校,吉林,长春市,0,0,0,理工,公办,专科,manual_seed
南京机电职业技术学院,南京机电职业技术学院,江苏,南京,0,0,0,理工,公办,专科,manual_seed
川南幼儿师范高等专科学校,川南幼儿师范高等专科学校,四川,内江市,0,0,0,师范,公办,专科,manual_seed
天津滨海职业学院,天津滨海职业学院,天津,滨海新区,0,0,0,综合,公办,专科,manual_seed
山东传媒职业学院,山东传媒职业学院,山东,济南市,0,0,0,艺术,公办,专科,manual_seed
青海建筑职业技术学院,青海建筑职业技术学院,青海,西宁市,0,0,0,理工,公办,专科,manual_seed
佛山职业技术学院,佛山职业技术学院,广东,佛山市,0,0,0,综合,公办,专科,manual_seed
四川国际标榜职业学院,四川国际标榜职业学院,四川,成都市,0,0,0,艺术,民办,专科,manual_seed
福州软件职业技术学院,福州软件职业技术学院,福建,福州市,0,0,0,综合,民办,专科,manual_seed
福州黎明职业技术学院,福州黎明职业技术学院,福建,福州市,0,0,0,财经,民办,专科,manual_seed
武汉工贸职业学院,武汉工贸职业学院,湖北,武汉市,0,0,0,综合,民办,专科,manual_seed
桂林山水职业学院,桂林山水职业学院,广西,桂林市,0,0,0,综合,民办,专科,manual_seed
私立华联学院,私立华联学院,广东,广州市,0,0,0,综合,民办,专科,manual_seed
石家庄城市经济职业学院,石家庄城市经济职业学院,河北,石家庄,0,0,0,综合,民办,专科,manual_seed
四川幼儿师范高等专科学校,四川幼儿师范高等专科学校,四川,绵阳市,0,0,0,师范,公办,专科,manual_seed
浙江育英职业技术学院,浙江育英职业技术学院,浙江,杭州市,0,0,0,其他,民办,专科,manual_seed
北京京北职业技术学院,北京京北职业技术学院,北京,怀柔区,0,0,0,理工,公办,专科,manual_seed
黄冈科技职业学院,黄冈科技职业学院,湖北,黄冈市,0,0,0,理工,民办,专科,manual_seed
许昌陶瓷职业学院,许昌陶瓷职业学院,河南,许昌市,0,0,0,其他,民办,专科,manual_seed
四川信息职业技术学院,四川信息职业技术学院,四川,广元市,0,0,0,理工,公办,专科,manual_seed
炎黄职业技术学院,炎黄职业技术学院,江苏,淮安,0,0,0,理工,民办,专科,manual_seed
重庆房地产职业学院,重庆房地产职业学院,重庆,沙坪坝区,0,0,0,综合,民办,专科,manual_seed
重庆建筑科技职业学院,重庆建筑科技职业学院,重庆,沙坪坝区,0,0,0,综合,民办,专科,manual_seed
西安城市建设职业学院,西安城市建设职业学院,陕西,西安市,0,0,0,综合,民办,专科,manual_seed
湖南国防工业职业技术学院,湖南国防工业职业技术学院,湖南,湘潭市,0,0,0,理工,公办,专科,manual_seed
昆明工业职业技术学院,昆明工业职业技术学院,云南,昆明市,0,0,0,理工,公办,专科,manual_seed
武汉信息传播职业技术学院,武汉信息传播职业技术学院,湖北,武汉市,0,0,0,综合,民办,专科,manual_seed
安徽邮电职业技术学院,安徽邮电职业技术学院,安徽,合肥市,0,0,0,理工,公办,专科,manual_seed
安徽汽车职业技术学院,安徽汽车职业技术学院,安徽,合肥市,0,0,0,理工,公办,专科,manual_seed
辽宁现代服务职业技术学院,辽宁现代服务职业技术学院,辽宁,沈阳市,0,0,0,财经,公办,专科,manual_seed
天津轻工职业技术学院,天津轻工职业技术学院,天津,津南区,0,0,0,综合,公办,专科,manual_seed
福建艺术职业学院,福建艺术职业学院,福建,福州市,0,0,0,艺术,公办,专科,manual_seed
内蒙古能源职业学院,内蒙古能源职业学院,内蒙古,呼和浩特市,0,0,0,理工,民办,专科,manual_seed
福建生物工程职业技术学院,福建生物工程职业技术学院,福建,福州市,0,0,0,医药,公办,专科,manual_seed
九州职业技术学院,九州职业技术学院,江苏,徐州,0,0,0,综合,民办,专科,manual_seed
惠州城市职业学院,惠州城市职业学院,广东,惠州市,0,0,0,理工,公办,专科,manual_seed
内蒙古经贸外语职业学院,内蒙古经贸外语职业学院,内蒙古,呼和浩特市,0,0,0,财经,民办,专科,manual_seed
湖南铁路科技职业技术学院,湖南铁路科技职业技术学院,湖南,株洲市,0,0,0,理工,公办,专科,manual_seed
辽源职业技术学院,辽源职业技术学院,吉林,辽源市,0,0,0,理工,公办,专科,manual_seed
四川化工职业技术学院,四川化工职业技术学院,四川,泸州市,0,0,0,理工,公办,专科,manual_seed
